# step, loss_train, loss_test, metrics_test
3.200000000000000000e+04 3.375340253114700317e-02 2.883791178464889526e-02 3.375875577330589294e-02 2.884096279740333557e-02
3.300000000000000000e+04 2.012648805975914001e-02 9.473054669797420502e-03 2.013510838150978088e-02 9.456876665353775024e-03
3.400000000000000000e+04 6.980366259813308716e-02 8.634476363658905029e-02 6.981791555881500244e-02 8.636246621608734131e-02
3.500000000000000000e+04 4.944185726344585419e-03 6.495625246316194534e-03 4.950647242367267609e-03 6.481261923909187317e-03
3.600000000000000000e+04 1.918906159698963165e-02 9.768791496753692627e-03 1.922471076250076294e-02 9.768432937562465668e-03
3.700000000000000000e+04 4.930070601403713226e-03 5.996581166982650757e-03 4.936130717396736145e-03 5.985668860375881195e-03
3.800000000000000000e+04 6.918303668498992920e-03 6.403042469173669815e-03 6.924481596797704697e-03 6.391471717506647110e-03
3.900000000000000000e+04 6.731056142598390579e-03 8.359887637197971344e-03 6.732672452926635742e-03 8.349112235009670258e-03
4.000000000000000000e+04 3.830408910289406776e-03 4.391833674162626266e-03 3.834613831713795662e-03 4.382445011287927628e-03
4.100000000000000000e+04 3.825880354270339012e-03 4.500566981732845306e-03 3.829298075288534164e-03 4.491199739277362823e-03
4.200000000000000000e+04 7.565438281744718552e-03 2.944861911237239838e-02 7.551423273980617523e-03 2.943683043122291565e-02
4.300000000000000000e+04 8.526453748345375061e-03 9.402858093380928040e-03 8.515347726643085480e-03 9.411915205419063568e-03
4.400000000000000000e+04 3.097403328865766525e-03 3.846020670607686043e-03 3.098465502262115479e-03 3.844611346721649170e-03
4.500000000000000000e+04 1.256609242409467697e-02 7.320935372263193130e-03 1.259102392941713333e-02 7.320466917008161545e-03
4.600000000000000000e+04 5.979307927191257477e-03 6.152722984552383423e-03 5.978779867291450500e-03 6.148166488856077194e-03
4.700000000000000000e+04 8.931917138397693634e-03 7.095146458595991135e-03 8.929949253797531128e-03 7.090347353368997574e-03
4.800000000000000000e+04 2.796442480757832527e-03 2.875156700611114502e-03 2.799025736749172211e-03 2.870923373848199844e-03
4.900000000000000000e+04 2.573926700279116631e-03 2.785542979836463928e-03 2.576636150479316711e-03 2.782161580398678780e-03
5.000000000000000000e+04 2.533147111535072327e-03 2.707309555262327194e-03 2.536375075578689575e-03 2.703792648389935493e-03
5.000000000000000000e+04 2.533147111535072327e-03 2.707309555262327194e-03 2.536375075578689575e-03 2.703792648389935493e-03
5.100000000000000000e+04 3.295046190032735467e-05 3.998340616817586124e-05 3.263680264353752136e-05 3.993518475908786058e-05
5.200000000000000000e+04 1.218991928908508271e-05 1.503459225205006078e-05 1.205886383104370907e-05 1.490936392656294629e-05
5.233100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.233200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.233300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.233400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.233500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.233600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.233700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.233800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.233900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.234900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.235900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.236900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.237900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.238900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.239900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.240900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.241900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.242900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.243900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.244900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.245900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.246900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.247900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.248900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.249900000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.250000000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.250100000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.250200000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.250300000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.250400000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.250500000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.250600000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.250700000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
5.250800000000000000e+04 1.013860219245543703e-05 1.190721923194359988e-05 1.008725939755095169e-05 1.172377506009070203e-05
