Known Data,Physics Loss,Total Loss
0.06184719130396843,0.0017746842931956053,0.0636218786239624
0.06182157248258591,0.0017968626925721765,0.06361843645572662
0.06179807707667351,0.0017524792347103357,0.06355055421590805
0.061775557696819305,0.0016764162573963404,0.06345197558403015
0.061752595007419586,0.0016096015460789204,0.06336219608783722
0.061727821826934814,0.0015802383422851562,0.06330806016921997
0.06170066446065903,0.001587217440828681,0.0632878839969635
0.06167139858007431,0.0015992735279724002,0.0632706731557846
0.06164072826504707,0.0015928008360788226,0.06323353201150894
0.061609573662281036,0.001573902671225369,0.06318347901105881
0.06157897040247917,0.001554439659230411,0.06313341110944748
0.06155003234744072,0.0015352099435403943,0.06308524310588837
0.06152350455522537,0.0015144095523282886,0.0630379170179367
0.06149924546480179,0.0014902845723554492,0.06298953294754028
0.061476148664951324,0.0014627764467149973,0.06293892860412598
0.061452317982912064,0.001440442050807178,0.06289275735616684
0.061425160616636276,0.0014308379031717777,0.06285599619150162
0.06139212101697922,0.001427620300091803,0.06281974166631699
0.061351943761110306,0.0014207875356078148,0.0627727285027504
0.06130558252334595,0.0014094258658587933,0.06271500885486603
0.06125549599528313,0.0013988384744152427,0.06265433132648468
0.06120417267084122,0.0013959109783172607,0.06260008364915848
0.06115322560071945,0.0014035138301551342,0.06255673617124557
0.06110338494181633,0.001413640333339572,0.06251702457666397
0.061054788529872894,0.0014149436028674245,0.062469732016325
0.06100738048553467,0.0014056491199880838,0.06241302937269211
0.06096075847744942,0.0013918690383434296,0.06235262751579285
0.06091399863362312,0.0013803539332002401,0.06229435279965401
0.06086567044258118,0.0013749889330938458,0.062240660190582275
0.06081430986523628,0.0013740797294303775,0.062188390642404556
0.06075920909643173,0.001373645500279963,0.062132854014635086
0.060700803995132446,0.0013732744846493006,0.06207408010959625
0.060640186071395874,0.0013739329297095537,0.06201411783695221
0.06057845801115036,0.001374902087263763,0.061953358352184296
0.06051644682884216,0.0013753314269706607,0.06189177930355072
0.06045468896627426,0.001374501851387322,0.06182919070124626
0.060393624007701874,0.0013721555005759,0.06176577880978584
0.06033354252576828,0.0013688214821740985,0.061702363193035126
0.06027451902627945,0.0013634755741804838,0.061637993901968
0.0602162703871727,0.0013544628163799644,0.06157073378562927
0.06015820428729057,0.0013426821678876877,0.06150088459253311
0.06009964272379875,0.001330564497038722,0.06143020838499069
0.06004009395837784,0.0013198219239711761,0.061359915882349014
0.05997927859425545,0.0013102805241942406,0.06128956004977226
0.059916943311691284,0.0013001257320865989,0.06121706962585449
0.05985277146100998,0.0012889084173366427,0.06114168092608452
0.05978640168905258,0.0012783759739249945,0.06106477603316307
0.05971759557723999,0.0012699333019554615,0.060987528413534164
0.05964642018079758,0.0012634177692234516,0.06090983748435974
0.059573203325271606,0.0012574493885040283,0.060830652713775635
0.05949825048446655,0.0012509759981185198,0.060749225318431854
0.059421736747026443,0.0012444432359188795,0.06066618114709854
0.05934363603591919,0.0012384596047922969,0.06058209389448166
0.0592639222741127,0.0012330112513154745,0.06049693375825882
0.05918256565928459,0.0012279567308723927,0.0604105219244957
0.05909956246614456,0.0012232024455443025,0.06032276526093483
0.05901479721069336,0.0012188829714432359,0.06023367866873741
0.05892825871706009,0.0012149573303759098,0.06014321744441986
0.05884008854627609,0.0012111860560253263,0.06005127355456352
0.05875061824917793,0.0012075750855728984,0.05995819345116615
0.05866015702486038,0.0012040159199386835,0.05986417457461357
0.05856878682971001,0.0012002544244751334,0.05976904183626175
0.058476340025663376,0.0011961915297433734,0.059672530740499496
0.058382581919431686,0.0011921575060114264,0.05957473814487457
0.05828733369708061,0.001188801834359765,0.05947613716125488
0.058190472424030304,0.001186329871416092,0.059376802295446396
0.058091871440410614,0.0011845676926895976,0.05927643924951553
0.05799149349331856,0.0011834787437692285,0.059174973517656326
0.05788945034146309,0.0011832255404442549,0.05907267704606056
0.0577859953045845,0.0011838538339361548,0.05896984785795212
0.0576813742518425,0.0011850438313558698,0.05886641889810562
0.05757575482130051,0.0011865656124427915,0.0587623193860054
0.05746917799115181,0.0011884673731401563,0.05865764617919922
0.057361703366041183,0.0011908775195479393,0.0585525818169117
0.05725335329771042,0.0011938547249883413,0.058447208255529404
0.05714408680796623,0.0011974561493843794,0.05834154412150383
0.057033829391002655,0.001201847568154335,0.05823567509651184
0.05692257732152939,0.0012070868397131562,0.05812966451048851
0.05681046098470688,0.0012131166877225041,0.05802357941865921
0.05669768527150154,0.0012198304757475853,0.0579175166785717
0.05658445507287979,0.0012271052692085505,0.05781156197190285
0.05647093057632446,0.0012347939191386104,0.057705722749233246
0.05635715276002884,0.0012428427580744028,0.0575999952852726
0.056243158876895905,0.0012513564433902502,0.05749451369047165
0.05612889677286148,0.0012604285730049014,0.05738932639360428
0.056014347821474075,0.0012700464576482773,0.0572843924164772
0.055899567902088165,0.0012801290722563863,0.05717969685792923
0.055784761905670166,0.001290557556785643,0.057075317949056625
0.05567014962434769,0.0013011073460802436,0.05697125568985939
0.055555857717990875,0.0013115720357745886,0.05686742812395096
0.055441964417696,0.00132188037969172,0.056763846427202225
0.05532841011881828,0.001332064508460462,0.056660473346710205
0.05521516874432564,0.0013421308249235153,0.056557297706604004
0.05510218068957329,0.0013520511565729976,0.05645423009991646
0.05498948693275452,0.0013617464574053884,0.05635123327374458
0.05487717315554619,0.001371082034893334,0.0562482550740242
0.05476532503962517,0.001379914814606309,0.05614523962140083
0.05465395376086235,0.0013881777413189411,0.056042131036520004
0.054543010890483856,0.001395852887071669,0.05593886226415634
0.054432451725006104,0.0014029416488483548,0.05583539232611656
0.054322242736816406,0.0014094406506046653,0.05573168396949768
0.05421235412359238,0.001415319973602891,0.055627673864364624
0.054102785885334015,0.0014205294428393245,0.05552331358194351
0.05399356037378311,0.0014250435633584857,0.055418603122234344
0.05388464406132698,0.0014288740931078792,0.05531351640820503
0.05377598851919174,0.0014320495538413525,0.05520803853869438
0.05366755649447441,0.0014346390962600708,0.05510219559073448
0.053559236228466034,0.0014367297990247607,0.05499596521258354
0.05345097929239273,0.0014384023379534483,0.05488938093185425
0.05334271118044853,0.001439741114154458,0.054782453924417496
0.05323437601327896,0.0014408401912078261,0.05467521771788597
0.05312594026327133,0.0014417653437703848,0.05456770583987236
0.05301738902926445,0.0014425708213821054,0.054459959268569946
0.05290867015719414,0.0014433240285143256,0.05435199290513992
0.05279975384473801,0.0014441014500334859,0.05424385517835617
0.05269056558609009,0.0014449823647737503,0.05413554608821869
0.0525810606777668,0.0014460397651419044,0.054027099162340164
0.05247119814157486,0.0014473237097263336,0.05391852185130119
0.05236094444990158,0.0014488538727164268,0.05380979925394058
0.05225028470158577,0.0014506359584629536,0.053700920194387436
0.05213919281959534,0.0014526769518852234,0.05359186977148056
0.05202760547399521,0.001454995828680694,0.053482599556446075
0.0519154854118824,0.0014575902605429292,0.053373076021671295
0.051802825182676315,0.0014604205498471856,0.05326324701309204
0.05168958753347397,0.0014634341932833195,0.05315302312374115
0.05157580226659775,0.0014665530761703849,0.05304235592484474
0.05146147683262825,0.001469712471589446,0.05293118953704834
0.051346562802791595,0.0014728792011737823,0.05281944200396538
0.05123103782534599,0.0014760212507098913,0.05270705744624138
0.05111490935087204,0.0014790958957746625,0.052594006061553955
0.05099815875291824,0.0014820580836385489,0.052480217069387436
0.050880808383226395,0.0014848748687654734,0.052365683019161224
0.0507628433406353,0.0014875390334054828,0.05225038155913353
0.050644271075725555,0.0014900785172358155,0.052134349942207336
0.050525061786174774,0.0014925296418368816,0.05201759189367294
0.050405245274305344,0.001494932104833424,0.05190017819404602
0.050284843891859055,0.0014973310753703117,0.05178217589855194
0.050163865089416504,0.0014998057158663869,0.05166367068886757
0.05004233121871948,0.0015024543972685933,0.051544785499572754
0.04992026090621948,0.0015053952811285853,0.05142565444111824
0.04979768395423889,0.001508750719949603,0.051306433975696564
0.04967465251684189,0.0015126308426260948,0.05118728429079056
0.04955122619867325,0.0015171628911048174,0.05106838792562485
0.049427442252635956,0.001522494712844491,0.05094993859529495
0.04930339381098747,0.001528763328678906,0.05083215609192848
0.04917914420366287,0.0015360984252765775,0.05071524158120155
0.04905480891466141,0.0015446166507899761,0.05059942603111267
0.04893051087856293,0.001554426271468401,0.05048493668437004
0.04880635067820549,0.001565643702633679,0.05037199333310127
0.04868248850107193,0.0015783692942932248,0.05026085674762726
0.04855906218290329,0.00159266940318048,0.05015173181891441
0.0484362468123436,0.0016085943207144737,0.050044842064380646
0.04831422492861748,0.001626174314878881,0.04994039982557297
0.04819319769740105,0.0016454315045848489,0.049838628619909286
0.048073314130306244,0.0016663549467921257,0.049739670008420944
0.04795481637120247,0.00168889039196074,0.049643706530332565
0.04783790558576584,0.0017129586776718497,0.0495508648455143
0.04772277921438217,0.0017384345410391688,0.04946121200919151
0.04760964959859848,0.0017651892267167568,0.049374837428331375
0.04749869555234909,0.0017930329777300358,0.04929172992706299
0.04739011824131012,0.0018217418109998107,0.049211859703063965
0.047284096479415894,0.0018510601948946714,0.049135155975818634
0.04718078672885895,0.0018807071028277278,0.04906149208545685
0.04708032310009003,0.0019103869562968612,0.04899071156978607
0.04698283225297928,0.0019397682044655085,0.04892260208725929
0.046888403594493866,0.001968515571206808,0.04885691776871681
0.046797122806310654,0.0019962824881076813,0.048793405294418335
0.04670901969075203,0.0020227469503879547,0.048731766641139984
0.046624135226011276,0.0020475841592997313,0.04867171868681908
0.046542465686798096,0.0020705044735223055,0.04861297085881233
0.046463966369628906,0.0020912380423396826,0.04855520278215408
0.04638860374689102,0.0021095615811645985,0.04849816486239433
0.046316295862197876,0.0021252925507724285,0.04844158887863159
0.046246953308582306,0.002138294279575348,0.048385247588157654
0.046180449426174164,0.002148484578356147,0.048328932374715805
0.04611668363213539,0.0021558194421231747,0.048272501677274704
0.04605547711253166,0.0021603121422231197,0.04821578785777092
0.045996684581041336,0.002162019722163677,0.04815870523452759
0.045940134674310684,0.0021610476542264223,0.04810118302702904
0.045885637402534485,0.002157519105821848,0.048043157905340195
0.04583301767706871,0.0021516229026019573,0.047984641045331955
0.04578211158514023,0.0021435110829770565,0.04792562127113342
0.04573265090584755,0.0021334730554372072,0.04786612465977669
0.0456845723092556,0.002121620811522007,0.04780619218945503
0.045637451112270355,0.0021084980107843876,0.047745950520038605
0.04559160768985748,0.002094064373522997,0.04768567159771919
0.045545827597379684,0.002080656820908189,0.04762648418545723
0.0455021858215332,0.002070808317512274,0.047572992742061615
0.04545623064041138,0.0020892517641186714,0.047545481473207474
0.045418620109558105,0.0022163093090057373,0.04763492941856384
0.045374587178230286,0.0028584026731550694,0.04823299124836922
0.04538692906498909,0.005310643929988146,0.05069757252931595
0.04541374742984772,0.011668551713228226,0.05708229914307594
0.04556786268949509,0.017593741416931152,0.06316160410642624
0.045351795852184296,0.009980596601963043,0.05533239245414734
0.04524378105998039,0.0018874106463044882,0.047131191939115524
0.045394882559776306,0.008415993303060532,0.05381087586283684
0.045302584767341614,0.008275749161839485,0.05357833206653595
0.045224737375974655,0.0018018890405073762,0.047026626765728
0.04531976953148842,0.006345885805785656,0.05166565626859665
0.045245036482810974,0.0050366902723908424,0.05028172582387924
0.04518716782331467,0.0019908673129975796,0.047178033739328384
0.04525265842676163,0.005605313461273909,0.05085797235369682
0.045153189450502396,0.002402588026598096,0.04755577817559242
0.045141302049160004,0.0031686469446867704,0.04830994829535484
0.04514005780220032,0.00391803914681077,0.04905809834599495
0.045061174780130386,0.001687105861492455,0.04674828052520752
0.04506409168243408,0.0038201825227588415,0.04888427257537842
0.044993072748184204,0.0019992187153548002,0.04699229076504707
0.04496163874864578,0.0026250025257468224,0.04758664220571518
0.044925760477781296,0.002734565641731024,0.04766032472252846
0.044857703149318695,0.0017436095513403416,0.0466013140976429
0.04482484608888626,0.0028918248135596514,0.047716669738292694
0.044753748923540115,0.0016619926318526268,0.04641574248671532
0.044715315103530884,0.0024508817587047815,0.04716619849205017
0.044650327414274216,0.0020213827956467867,0.04667171090841293
0.04459065943956375,0.0018993974663317204,0.046490058302879333
0.04453669860959053,0.0022977448534220457,0.046834442764520645
0.044464536011219025,0.0016434285789728165,0.04610796272754669
0.044415395706892014,0.0022394710686057806,0.04665486514568329
0.04433996602892876,0.0017349442932754755,0.04607491195201874
0.044279467314481735,0.0019717297982424498,0.046251196414232254
0.04421689733862877,0.0019484559306874871,0.046165354549884796
0.04414653033018112,0.0017327304231002927,0.04587925970554352
0.0440836176276207,0.0020465583074837923,0.04613017663359642
0.04401306435465813,0.0016952643636614084,0.04570832848548889
0.043952517211437225,0.0019463000353425741,0.04589881747961044
0.043880563229322433,0.0018144308123737574,0.045694995671510696
0.043813642114400864,0.001787837129086256,0.04560147970914841
0.04375080019235611,0.0019159673247486353,0.04566676914691925
0.0436798557639122,0.0017203707247972488,0.0454002246260643
0.04361637309193611,0.0018943361937999725,0.045510709285736084
0.0435488298535347,0.0017777624307200313,0.0453265905380249
0.043483294546604156,0.0017901667160913348,0.04527346044778824
0.043417952954769135,0.0018512803362682462,0.045269232243299484
0.04335075244307518,0.0017338852630928159,0.0450846366584301
0.04328777641057968,0.0018358658999204636,0.045123644173145294
0.04321971908211708,0.0017664150800555944,0.04498613253235817
0.043154049664735794,0.001763559877872467,0.04491760954260826
0.04309028387069702,0.0018048734636977315,0.04489515721797943
0.04302220419049263,0.0017269222298637033,0.044749125838279724
0.04295641928911209,0.0017801749054342508,0.0447365939617157
0.042890872806310654,0.0017483641859143972,0.044639237225055695
0.04282353073358536,0.001722378539852798,0.04454590752720833
0.04275580868124962,0.0017591617070138454,0.0445149689912796
0.04268845170736313,0.0017063973937183619,0.044394850730895996
0.042620740830898285,0.0017182615119963884,0.044339001178741455
0.042550258338451385,0.001719728927128017,0.04426998645067215
0.04248054698109627,0.0016818925505504012,0.04416244104504585
0.042410947382450104,0.0017011152813211083,0.04411206394433975
0.042337849736213684,0.0016807292122393847,0.04401857778429985
0.042265258729457855,0.001663356670178473,0.043928615748882294
0.04219266399741173,0.0016740539576858282,0.04386671632528305
0.04211676865816116,0.0016482108039781451,0.043764978647232056
0.042040809988975525,0.001643387833610177,0.04368419945240021
0.0419645719230175,0.0016438548918813467,0.04360842704772949
0.04188535362482071,0.001620981958694756,0.04350633546710014
0.041805557906627655,0.0016207769513130188,0.043426334857940674
0.04172510281205177,0.0016149341827258468,0.043340038508176804
0.041642121970653534,0.0015967291546985507,0.04323885217308998
0.04155818372964859,0.0015968126244843006,0.0431549958884716
0.041473325341939926,0.0015883940504863858,0.043061718344688416
0.04138632118701935,0.0015737442299723625,0.042960066348314285
0.04129815474152565,0.001572533161379397,0.04287068918347359
0.041208915412425995,0.0015636584721505642,0.0427725724875927
0.04111770913004875,0.001551100634969771,0.04266880825161934
0.041025206446647644,0.001548334606923163,0.04257354140281677
0.04093146696686745,0.0015400988049805164,0.042471565306186676
0.04083588719367981,0.001528663793578744,0.04236455261707306
0.04073898494243622,0.001524386927485466,0.042263373732566833
0.0406406968832016,0.0015171520644798875,0.0421578474342823
0.04054070636630058,0.0015063972678035498,0.04204710200428963
0.04043935611844063,0.001500598737038672,0.041939955204725266
0.04033654183149338,0.0014942779671400785,0.041830819100141525
0.040232110768556595,0.0014843009412288666,0.04171641170978546
0.0401262491941452,0.0014770723646506667,0.04160332307219505
0.040018871426582336,0.0014713054988533258,0.04149017855525017
0.03991003334522247,0.0014624856412410736,0.04137251898646355
0.039799682796001434,0.0014541592681780457,0.041253842413425446
0.0396878719329834,0.0014481402467936277,0.041136011481285095
0.039574772119522095,0.0014406763948500156,0.04101544991135597
0.03946010395884514,0.001432089600712061,0.04089219495654106
0.039344120770692825,0.0014250449603423476,0.04076916724443436
0.03922690451145172,0.0014184986939653754,0.040645401924848557
0.03910817205905914,0.0014108041068539023,0.040518976747989655
0.038988351821899414,0.0014028752921149135,0.0403912253677845
0.038867317140102386,0.0013961525401100516,0.04026347026228905
0.0387449637055397,0.001389655633829534,0.04013461992144585
0.03862173482775688,0.001382117043249309,0.04000385105609894
0.03849724680185318,0.0013749116333201528,0.03987215831875801
0.03837176412343979,0.001368579687550664,0.039740342646837234
0.03824552148580551,0.001362303039059043,0.03960782289505005
0.03811810538172722,0.0013559330254793167,0.039474040269851685
0.037990134209394455,0.001349422731436789,0.03933955729007721
0.037861358374357224,0.001343651209026575,0.03920501098036766
0.03773181512951851,0.0013385419733822346,0.039070356637239456
0.03760198876261711,0.0013332876842468977,0.03893527761101723
0.037471357733011246,0.0013284130254760385,0.038799770176410675
0.037340614944696426,0.0013237287057563663,0.03866434469819069
0.03720951825380325,0.001319764880463481,0.03852928429841995
0.03707815706729889,0.0013165246928110719,0.038394682109355927
0.03694703429937363,0.0013134495820850134,0.038260482251644135
0.03681563213467598,0.0013110757572576404,0.03812670707702637
0.03668474778532982,0.0013088613050058484,0.03799360990524292
0.03655396029353142,0.0013075012248009443,0.03786146268248558
0.0364236943423748,0.0013067645486444235,0.03773045912384987
0.03629406541585922,0.0013067015679553151,0.037600766867399216
0.03616490587592125,0.0013075340539216995,0.0374724417924881
0.0360369011759758,0.0013087403494864702,0.03734564036130905
0.03590942174196243,0.0013110059080645442,0.03722042590379715
0.03578346222639084,0.001313527231104672,0.037096988409757614
0.035658203065395355,0.0013172219041734934,0.036975424736738205
0.03553474694490433,0.0013211462646722794,0.03685589134693146
0.03541216999292374,0.0013263046275824308,0.036738473922014236
0.03529169037938118,0.0013316164258867502,0.036623306572437286
0.03517218306660652,0.00133831100538373,0.036510493606328964
0.035055212676525116,0.0013450098922476172,0.03640022128820419
0.034939009696245193,0.0013537510531023145,0.03629276156425476
0.03482618182897568,0.0013626868603751063,0.036188866943120956
0.034713275730609894,0.0013768459903076291,0.036090120673179626
0.034605588763952255,0.0013956008478999138,0.036001190543174744
0.034495435655117035,0.0014388681156560779,0.03593430295586586
0.03439546003937721,0.0015304138651117682,0.03592587262392044
0.03428691625595093,0.0017956801457330585,0.03608259558677673
0.034204475581645966,0.0025245423894375563,0.03672901913523674
0.03410344198346138,0.004715739283710718,0.03881918266415596
0.034086715430021286,0.010591442696750164,0.044678159058094025
0.03406848758459091,0.023011671379208565,0.05708015710115433
0.034112539142370224,0.03273952752351761,0.06685206294059753
0.03404700756072998,0.019211072474718094,0.053258080035448074
0.03384929522871971,0.0014852338936179876,0.03533452749252319
0.03389812260866165,0.01374730933457613,0.04764543101191521
0.034037016332149506,0.01336893904954195,0.04740595445036888
0.03387554734945297,0.0014153277734294534,0.03529087454080582
0.03393621742725372,0.011863703839480877,0.045799922198057175
0.03391522541642189,0.004617623053491116,0.03853284940123558
0.033891625702381134,0.004724916070699692,0.038616541773080826
0.03388219326734543,0.007358098868280649,0.04124029353260994
0.03379366546869278,0.0016732169315218925,0.03546688333153725
0.03381399065256119,0.006860716734081507,0.040674708783626556
0.03372051566839218,0.0014057231601327658,0.03512623906135559
0.03372768312692642,0.005375308450311422,0.03910299018025398
0.033615078777074814,0.001830217195674777,0.03544529527425766
0.03356609493494034,0.004053101874887943,0.03761919587850571
0.03351939469575882,0.0020505159627646208,0.03556990996003151
0.03345479816198349,0.003159736283123493,0.03661453351378441
0.03336126729846001,0.0021277815103530884,0.035489048808813095
0.03328743577003479,0.0026697104331105947,0.03595714643597603
0.03324439749121666,0.0020306415390223265,0.035275038331747055
0.03315498307347298,0.0023194989189505577,0.03547448292374611
0.03306669741868973,0.0019979048520326614,0.03506460040807724
0.033000264316797256,0.0020847164560109377,0.035084981471300125
0.03295472636818886,0.0019225816940888762,0.03487730771303177
0.03286251798272133,0.0018857438117265701,0.03474826365709305
0.032787300646305084,0.001912226201966405,0.03469952568411827
0.032730262726545334,0.0017592845251783729,0.03448954597115517
0.03267504274845123,0.0018302842509001493,0.03450532630085945
0.03259393200278282,0.0017013301840052009,0.03429526090621948
0.03252767398953438,0.0017716228030622005,0.03429929539561272
0.03247400000691414,0.0016621104441583157,0.03413610905408859
0.03241054341197014,0.001705590053461492,0.03411613404750824
0.03234129771590233,0.0016261122655123472,0.033967409282922745
0.032285064458847046,0.0016883917851373553,0.03397345542907715
0.03222685307264328,0.0015588559908792377,0.033785708248615265
0.03216379135847092,0.0016893220599740744,0.033853113651275635
0.03210420161485672,0.001511247013695538,0.03361544758081436
0.03204885870218277,0.0016712760552763939,0.03372013568878174
0.03198741003870964,0.0014889396261423826,0.03347634896636009
0.031929511576890945,0.0016420644242316484,0.033571574836969376
0.03187406435608864,0.0014785778475925326,0.03335264325141907
0.03181655332446098,0.0016124335816130042,0.03342898562550545
0.031757790595293045,0.0014664051122963428,0.0332241952419281
0.03170395642518997,0.0015953914262354374,0.03329934924840927
0.03164729103446007,0.0014513530768454075,0.03309864550828934
0.03158794343471527,0.0015762584516778588,0.03316420316696167
0.03153113275766373,0.0014582116855308414,0.032989345490932465
0.03147570788860321,0.0015446599572896957,0.033020369708538055
0.03141648694872856,0.0014665474882349372,0.03288303315639496
0.03135659545660019,0.0015289215371012688,0.03288551792502403
0.031297724694013596,0.0014670607633888721,0.03276478499174118
0.031240150332450867,0.0015195786254480481,0.03275972977280617
0.03117881342768669,0.0014672382967546582,0.0326460525393486
0.031115328893065453,0.0015117839211598039,0.03262711316347122
0.031054088845849037,0.0014781936770305037,0.032532282173633575
0.03099529817700386,0.0014972081407904625,0.0324925072491169
0.03092871606349945,0.0014840170042589307,0.032412733882665634
0.030862629413604736,0.0014973310753703117,0.03235996142029762
0.030802493914961815,0.0014885165728628635,0.03229101002216339
0.03073745407164097,0.0014840116491541266,0.032221466302871704
0.030667182058095932,0.0015015016542747617,0.0321686826646328
0.03060225211083889,0.001481440500356257,0.03208369389176369
0.030537521466612816,0.0014980293344706297,0.032035551965236664
0.030465666204690933,0.0014835327165201306,0.03194919973611832
0.03039589896798134,0.001500760787166655,0.03189665824174881
0.030327588319778442,0.0014826746191829443,0.03181026130914688
0.030255848541855812,0.0014969261828809977,0.031752776354551315
0.030182087793946266,0.0014883128460496664,0.03167039901018143
0.030108338221907616,0.0014935217332094908,0.031601861119270325
0.03003435768187046,0.0014900155365467072,0.03152437508106232
0.029957542195916176,0.0014912685146555305,0.031448811292648315
0.02987797185778618,0.0014937972882762551,0.031371768563985825
0.02979939803481102,0.0014892909675836563,0.031288690865039825
0.029718652367591858,0.0014943033456802368,0.031212955713272095
0.02963378094136715,0.001490471768192947,0.031124252825975418
0.029549280181527138,0.0014954661019146442,0.031044745817780495
0.02946244180202484,0.0014904383569955826,0.030952880159020424
0.02937226928770542,0.0014960127882659435,0.030868282541632652
0.029281115159392357,0.001493985066190362,0.030775099992752075
0.029186606407165527,0.0014949720352888107,0.030681578442454338
0.02909017540514469,0.0014971715863794088,0.030587347224354744
0.028991620987653732,0.0014951819321140647,0.030486803501844406
0.028888855129480362,0.0014998713741078973,0.03038872592151165
0.02878461219370365,0.0014974522637203336,0.030282065272331238
0.028677156195044518,0.0014999983832240105,0.030177153646945953
0.02856587804853916,0.0015004922170192003,0.030066370964050293
0.028451835736632347,0.0015015831450000405,0.02995341829955578
0.028334099799394608,0.001503306906670332,0.029837407171726227
0.028213590383529663,0.0015023906016722322,0.02971598133444786
0.02808782458305359,0.0015052987728267908,0.029593123123049736
0.0279589481651783,0.001505125779658556,0.029464073479175568
0.027826931327581406,0.001505955820903182,0.02933288738131523
0.02768837846815586,0.0015076887793838978,0.02919606678187847
0.027546893805265427,0.0015079230070114136,0.02905481681227684
0.027400553226470947,0.0015090246452018619,0.028909577056765556
0.027248909696936607,0.0015090821543708444,0.028757991269230843
0.027091827243566513,0.0015109513187780976,0.028602778911590576
0.02693023905158043,0.0015108593506738544,0.02844109758734703
0.026763150468468666,0.0015110713429749012,0.02827422134578228
0.02658873237669468,0.0015130001120269299,0.028101732954382896
0.02641061507165432,0.0015117783332243562,0.02792239375412464
0.026224574074149132,0.0015129921957850456,0.027737565338611603
0.02603311464190483,0.0015124420169740915,0.02754555642604828
0.025833765044808388,0.0015131795080378652,0.02734694443643093
0.025630008429288864,0.0015116138383746147,0.027141623198986053
0.02541540190577507,0.0015133576234802604,0.02692876011133194
0.025197988376021385,0.00151145295239985,0.02670944109559059
0.024967476725578308,0.0015159229515120387,0.02648339979350567
0.024737060070037842,0.0015160643961280584,0.026253124698996544
0.024485602974891663,0.0015390852931886911,0.02602468803524971
0.024247998371720314,0.0015696462942287326,0.025817643851041794
0.023965246975421906,0.0017302772030234337,0.025695525109767914
